symbol,date,score,tp,sl,pnl,exit_type,entry_price,mfe,mae
SPY,2026-03-06,6,0.0025,0.0025,-0.0025,sl,671.02,0.0018777383684539,0.0031444666328872
SPY,2026-03-06,6,0.0025,0.0025,-0.0025,sl,672.67,0.0003121887403926,0.0049652875852944
SPY,2026-03-06,6,0.0025,0.0025,9.643630752795003e-05,avg,674.02,0.0018990534405506,0.0017061808254947
SPY,2026-03-09,6,0.0025,0.0025,0.0025,tp,665.28,0.0038780663780662,0.0010221260221261
SPY,2026-03-09,6,0.0025,0.0025,0.0025,tp,670.62,0.0029674032984402,0.0005964629745608
SPY,2026-03-09,6,0.0025,0.0025,0.0001551487211313,avg,676.77,0.0018322325162167,0.0015219350739541
SPY,2026-03-10,6,0.0025,0.0025,-0.0025,sl,676.72,0.0024973401111243,0.0062950703392835
SPY,2026-03-10,6,0.0025,0.0025,0.0025,tp,676.82,0.0025412960609911,0.0049643923051917
SPY,2026-03-10,6,0.0025,0.0025,-0.0003624796567539999,avg,675.9,0.0016866400355081,0.0024115993490161
SPY,2026-03-10,6,0.0025,0.0025,-0.00016140865737344998,avg,681.5,0.0012765957446808,0.0015994130594277
SPY,2026-03-11,6,0.0025,0.0025,0.0004069010416667,avg,675.84,0.0016128077651515,0.0007990056818181
SPY,2026-03-11,6,0.0025,0.0025,-0.0025,sl,674.02,0.0010088721402924,0.0026111984807572
SPY,2026-03-12,7,0.0025,0.0025,-0.0025,sl,670.58,0.0010140475409348,0.0048018133556024
SPY,2026-03-12,6,0.0025,0.0025,-0.00052534029684985,avg,666.33,0.0002551288400643,0.001305809433764
SPY,2026-03-13,6,0.0025,0.0025,0.0012141596657667003,avg,663.01,0.0024886502466025,6.033091506909944e-05
SPY,2026-03-17,7,0.0025,0.0025,-0.0025,sl,665.56,0.0002103491796381,0.0073772462287398
SPY,2026-03-17,6,0.0025,0.0025,-0.0007375180654678001,avg,671.17,0.000208590968011,0.0016836270989466
SPY,2026-03-18,6,0.0025,0.0025,0.0025,tp,674.1397,0.0066302281263067,0.0011723089442737
SPY,2026-03-19,6,0.0025,0.0025,2.611789923405005e-05,avg,658.5522,0.002387358207899,0.0023351224094309
SPY,2026-03-19,7,0.0025,0.0025,2.611789923405005e-05,avg,658.5522,0.002387358207899,0.0023351224094309
SPY,2026-03-20,6,0.0025,0.0025,-0.001227634042292,avg,651.66,0.0,0.002455268084584
SPY,2026-03-20,6,0.0025,0.0025,0.00071831394904555,avg,654.31,0.0020021090920205,0.0005654811939294
SPY,2026-03-25,6,0.0025,0.0025,0.0025,tp,658.44,0.0032197314865439,0.0031576149687138
SPY,2026-03-25,7,0.0025,0.0025,-0.0008745380157873,avg,657.49,0.0002281403519444,0.001977216383519
SPY,2026-03-26,6,0.0025,0.0025,-0.0025,sl,650.28,0.000184535892231,0.0061050624346435
SPY,2026-03-26,6,0.0025,0.0025,-0.0025,sl,651.28,0.00084449084879,0.0052358432624985
SPY,2026-03-27,6,0.0025,0.0025,-0.00022912367354985003,avg,642.4478,0.0005724978745354,0.0010307452216351
SPY,2026-03-27,6,0.0025,0.0025,0.0025,tp,640.85,0.0035203245689318,0.0025122883670125
SPY,2026-03-30,6,0.0025,0.0025,0.0025,tp,638.18,0.0054843461092481,0.0005484346109248
SPY,2026-03-31,6,0.0025,0.0025,-0.00094354458248155,avg,635.9,0.0002987891177857,0.0021858782827488
SPY,2026-03-31,6,0.0025,0.0025,-0.0025,sl,637.88,0.0013795698250454,0.0034175707029534
SPY,2026-04-02,7,0.0025,0.0025,-0.0025,sl,645.35,0.0003718912218176,0.0080111567366544
SPY,2026-04-02,6,0.0025,0.0025,-0.0025,sl,645.35,0.0003718912218176,0.0080111567366544
SPY,2026-04-06,6,0.0025,0.0025,-0.0006087538808059501,avg,657.08,0.0007000669629269,0.0019175747245388
SPY,2026-04-07,6,0.0025,0.0025,0.00018972164040919996,avg,658.86,0.0019275718665573,0.0015481285857389
SPY,2026-04-07,6,0.0025,0.0025,0.0025,tp,655.72,0.0036600988226681,0.0009607759409503
SPY,2026-04-08,7,0.0025,0.0025,0.0003738303920408501,avg,675.44,0.002176359114059,0.0014286983299773
SPY,2026-04-09,6,0.0025,0.0025,0.00030559067542160006,avg,679.3401,0.0013249622685308,0.0007137809176876
SPY,2026-04-17,6,0.0025,0.0025,-0.0025,sl,706.41,0.0009201455245536,0.0026471878937161
SPY,2026-04-17,6,0.0025,0.0025,0.0025,tp,711.45,0.003401503970764,2.811160306413917e-05
SPY,2026-04-30,6,0.0025,0.0025,-0.00057453113695805,avg,718.76,0.000297874116534,0.0014469363904501
SPY,2026-05-01,6,0.0025,0.0025,0.00079497850101615,avg,723.29,0.0017282141326438,0.0001382571306115
SPY,2026-05-11,6,0.0025,0.0025,-0.0011177347242921,avg,738.1,0.0002574176940794,0.0024928871426636
SPY,2026-05-12,7,0.0025,0.0025,-0.0025,sl,735.44,8.158381377142814e-05,0.0028418361797018
SPY,2026-05-14,6,0.0025,0.0025,0.0007685213854338643,avg,748.3201,0.0015636356687466,2.6592897878871506e-05
SPY,2026-05-15,6,0.0025,0.0025,0.00025548035699845,avg,741.74,0.0017391538814139,0.001228193167417
SPY,2026-05-18,6,0.0025,0.0025,-0.0025,sl,735.5,0.0017335146159075,0.0025015635622025
SPY,2026-05-21,6,0.0025,0.0025,0.0005887368549271,avg,738.87,0.0019353878219442,0.00075791411209
SPY,2026-05-21,6,0.0025,0.0025,-0.00020862215163465004,avg,742.97,0.0005249202525,0.0009421645557693
SPY,2026-06-03,6,0.0025,0.0025,0.00056097853299945,avg,750.92,0.0014249187663132,0.0003029617003143
SPY,2026-06-08,6,0.0025,0.0025,3.7052506770550095e-05,avg,742.19,0.0021423085732764,0.0020682035597353
SPY,2026-06-09,6,0.0025,0.0025,-2.0208552259299998e-05,avg,742.26,0.0003637539406676,0.0004041710451862
SPY,2026-06-10,6,0.0025,0.0025,-0.00018498725643350004,avg,729.78,0.0017539532461837,0.0021239277590507
SPY,2026-06-10,6,0.0025,0.0025,-0.0025,sl,729.265,0.0010627138283065,0.0044496856423933
QQQ,2025-12-15,6,0.0025,0.0025,0.0025,tp,616.2,0.0059802012333658,0.0020123336579032
QQQ,2025-12-15,6,0.0025,0.0025,-8.983698670405e-05,avg,612.22,0.0013720557969357,0.0015517297703438
QQQ,2025-12-16,6,0.0025,0.0025,-4.924935770634991e-05,avg,609.145,0.0019617660819672,0.0020602647973799
QQQ,2025-12-16,6,0.0025,0.0025,0.00062969202335585,avg,611.41,0.0018154757037013,0.0005560916569896
QQQ,2025-12-17,7,0.0025,0.0025,0.0025,tp,609.21,0.0086997915332973,0.0003611234221367
QQQ,2025-12-18,6,0.0025,0.0025,-0.0025,sl,608.16,0.00203893712181,0.0034201525914233
QQQ,2025-12-19,6,0.0025,0.0025,-0.0025,sl,615.2,0.0001788036410923,0.0027633289986994
QQQ,2025-12-22,6,0.0025,0.0025,-0.0007447564303360501,avg,619.33,0.0009324592705019,0.002421972131174
QQQ,2025-12-31,6,0.0025,0.0025,0.0025,tp,619.15,0.0029375757086328,0.0009367681498829
QQQ,2025-12-31,6,0.0025,0.0025,0.0009697775040394999,avg,618.5955,0.0020438234678397,0.0001042684597607
QQQ,2026-01-02,6,0.0025,0.0025,-0.0025,sl,619.38,0.000774968516904,0.0056023765701185
QQQ,2026-01-05,7,0.0025,0.0025,-0.0025,sl,617.565,0.0013682770234712,0.0027608429881873
QQQ,2026-01-07,7,0.0025,0.0025,-0.0010697165653251,avg,621.66,0.0,0.0021394331306502
QQQ,2026-01-08,6,0.0025,0.0025,0.0025,tp,621.92,0.0063834576794441,0.0009004373552869
QQQ,2026-01-09,6,0.0025,0.0025,0.0025,tp,622.43,0.0041611104863196,0.0013334832832608
QQQ,2026-01-14,6,0.0025,0.0025,-0.0025,sl,615.87,3.247438582814849e-05,0.0045626512088589
QQQ,2026-01-15,6,0.0025,0.0025,-0.0003276016364100999,avg,625.76,0.0017578624392738,0.002413065712094
QQQ,2026-01-15,6,0.0025,0.0025,-0.0003276016364100999,avg,625.76,0.0017578624392738,0.002413065712094
QQQ,2026-01-22,6,0.0025,0.0025,0.0025,tp,621.1299,0.0053127373195204,0.0007407468228465
QQQ,2026-01-28,6,0.0025,0.0025,-0.0006008380109098501,avg,632.45,0.0005534034311013,0.001755079452921
QQQ,2026-01-28,6,0.0025,0.0025,0.0025,tp,631.48,0.0039272819408374,0.007110280610629
QQQ,2026-01-29,6,0.0025,0.0025,0.00031893825661994995,avg,626.14,0.0010381064937553,0.0004002299805154
QQQ,2026-01-30,7,0.0025,0.0025,-0.0010965965485225,avg,624.66,0.0001120609611627,0.0023052540582077
QQQ,2026-01-30,6,0.0025,0.0025,-0.0001374067883774,avg,622.24,0.0015412059655439,0.0018160195422987
QQQ,2026-02-02,6,0.0025,0.0025,0.0025,tp,617.6397,0.01198060940707,0.0001785830800708
QQQ,2026-02-03,6,0.0025,0.0025,0.0025,tp,623.87,0.0085915334925545,0.0022921441967075
QQQ,2026-02-04,6,0.0025,0.0025,0.0025,tp,606.66,0.0064286420729897,0.0010055055550061
QQQ,2026-02-05,6,0.0025,0.0025,0.0025,tp,600.22,0.0088300956316018,0.0013495051814333
QQQ,2026-02-05,6,0.0025,0.0025,0.0006343059357683,avg,599.08,0.0020531481605128,0.0007845362889762
QQQ,2026-02-10,6,0.0025,0.0025,0.0025,tp,615.22,0.0031045804752772,0.0019180130684957
QQQ,2026-02-10,6,0.0025,0.0025,-0.00045580335341055,avg,614.3,0.0015790330457429,0.002490639752564
QQQ,2026-02-10,6,0.0025,0.0025,0.0025,tp,614.36,0.0031903118692623,0.0041671007227033
QQQ,2026-02-10,6,0.0025,0.0025,-0.0025,sl,613.61,0.0019719365720898,0.0054757908117534
QQQ,2026-02-11,6,0.0025,0.0025,0.0025,tp,615.7,0.0048725028422933,0.0017541010232254
QQQ,2026-02-11,6,0.0025,0.0025,0.0025,tp,614.76,0.003741297416878,0.0032858351226494
QQQ,2026-02-11,6,0.0025,0.0025,0.00040709319177344996,avg,614.11,0.0010747260262818,0.0002605396427349
QQQ,2026-02-12,6,0.0025,0.0025,0.0025,tp,613.82,0.0054576260141409,0.0005701997328205
QQQ,2026-02-12,7,0.0025,0.0025,0.0025,tp,613.82,0.0054576260141409,0.0005701997328205
QQQ,2026-02-12,6,0.0025,0.0025,0.00032354405176714997,avg,602.7,0.0019246723079477,0.0012775842044134
QQQ,2026-02-13,6,0.0025,0.0025,0.0025,tp,598.9,0.0041409250292202,0.0067790950075138
QQQ,2026-02-13,6,0.0025,0.0025,-0.0025,sl,601.57,0.0011636218561431,0.0047874727795601
QQQ,2026-02-17,6,0.0025,0.0025,-0.00034391356864845,avg,596.08,0.0016944034357804,0.0023822305730773
QQQ,2026-02-17,6,0.0025,0.0025,-0.00034391356864845,avg,596.08,0.0016944034357804,0.0023822305730773
QQQ,2026-02-17,6,0.0025,0.0025,0.0025,tp,596.25,0.0042935010482179,0.0028511530398323
QQQ,2026-02-19,6,0.0025,0.0025,-0.0025,sl,602.58,0.0,0.0028709880845695
QQQ,2026-02-19,6,0.0025,0.0025,0.0025,tp,603.51,0.0026842968633494,0.0045301652002452
QQQ,2026-02-19,7,0.0025,0.0025,-0.0025,sl,602.135,0.0017354912104427,0.0057877386300414
QQQ,2026-02-19,6,0.0025,0.0025,-0.0025,sl,602.135,0.0017354912104427,0.0057877386300414
QQQ,2026-02-20,6,0.0025,0.0025,0.0025,tp,601.85,0.0025421616681897,0.0003655395862756
QQQ,2026-02-23,6,0.0025,0.0025,0.0025,tp,604.85,0.0026866165164916,0.0022319583367777
QQQ,2026-02-24,6,0.0025,0.0025,-0.0007732434526066,avg,606.73,0.0006263082425461,0.0021727951477593
QQQ,2026-02-26,7,0.0025,0.0025,0.0025,tp,616.22,0.0031969101944111,0.0012657817013403
QQQ,2026-02-27,6,0.0025,0.0025,-0.0025,sl,605.65,8.255593164361352e-05,0.0039296623462395
QQQ,2026-03-02,7,0.0025,0.0025,-0.0025,sl,595.1,0.0002856662745758,0.0197193748949756
QQQ,2026-03-02,6,0.0025,0.0025,0.00037059608321125,avg,607.13,0.0013670877736235,0.000625895607201
QQQ,2026-03-03,6,0.0025,0.0025,0.0025,tp,594.91,0.0051100166411725,0.0030592862785968
QQQ,2026-03-03,6,0.0025,0.0025,-0.0025,sl,598.34,0.0006852291339373,0.0033258682354514
QQQ,2026-03-03,6,0.0025,0.0025,0.00013289036544854999,avg,602.0,0.0024252491694352,0.0021594684385381
QQQ,2026-03-05,6,0.0025,0.0025,-0.00030401879986524996,avg,608.515,0.0010106570914439,0.0016186946911744
QQQ,2026-03-05,6,0.0025,0.0025,-0.0025,sl,607.51,0.0011357837731065,0.0026995440404272
QQQ,2026-03-05,6,0.0025,0.0025,-0.0025,sl,603.08,0.0005803541818664,0.0029680971015453
QQQ,2026-03-06,6,0.0025,0.0025,0.0025,tp,603.3338,0.007663750978314,0.0014356894972568
QQQ,2026-03-06,6,0.0025,0.0025,-0.0025,sl,603.29,0.0006961825987501,0.0042931260256262
QQQ,2026-03-09,6,0.0025,0.0025,-0.0025,sl,586.8,0.0015848670756645,0.0138036809815951
QQQ,2026-03-09,6,0.0025,0.0025,-0.0025,sl,592.81,0.0024965840657207,0.0041497275686982
QQQ,2026-03-09,6,0.0025,0.0025,-0.0025,sl,592.81,0.0024965840657207,0.0041497275686982
QQQ,2026-03-09,6,0.0025,0.0025,0.0025,tp,600.6,0.0037129537129537,6.660006660000602e-05
QQQ,2026-03-10,6,0.0025,0.0025,0.00068982508006905,avg,608.85,0.0016260162601626,0.0002463661000245
QQQ,2026-03-10,6,0.0025,0.0025,0.0025,tp,609.99,0.008311611665765,0.0023115133034967
QQQ,2026-03-10,6,0.0025,0.0025,-0.00011459254166254994,avg,610.86,0.001506073404708,0.0017352584880331
QQQ,2026-03-11,6,0.0025,0.0025,-0.0025,sl,605.82,0.001304017695025,0.0031032319830972
QQQ,2026-03-12,7,0.0025,0.0025,0.0025,tp,604.29,0.0040708931142331,0.0063793873802313
QQQ,2026-03-13,6,0.0025,0.0025,-0.0025,sl,599.49,0.0009341273415737,0.0068556606448815
QQQ,2026-03-13,6,0.0025,0.0025,0.00028605323603020003,avg,600.7623,0.0021677458788608,0.0015956394068004
QQQ,2026-03-13,6,0.0025,0.0025,-0.0025,sl,593.6878,0.0004847665725993,0.0031366654325723
QQQ,2026-03-16,6,0.0025,0.0025,0.0004829791486245,avg,600.44,0.0021484244887084,0.0011824661914594
QQQ,2026-03-18,6,0.0025,0.0025,0.0025,tp,605.53,0.0051194821065843,0.0043433025613924
QQQ,2026-03-19,6,0.0025,0.0025,0.0025,tp,593.0603,0.0052107686183006,0.0032706623592913
QQQ,2026-03-19,7,0.0025,0.0025,-0.0025,sl,591.16,0.0020129914067256,0.0064957033628798
QQQ,2026-03-19,6,0.0025,0.0025,-0.0025,sl,591.03,0.0017934791804137,0.0027240580004399
QQQ,2026-03-19,6,0.0025,0.0025,-0.0025,sl,591.01,0.0017596994974703,0.0027579905585353
QQQ,2026-03-19,6,0.0025,0.0025,-0.0025,sl,590.18,0.0014402385712831,0.0033040767223559
QQQ,2026-03-20,6,0.0025,0.0025,0.0025,tp,589.62,0.006037787049286,0.0018825684339066
QQQ,2026-03-20,6,0.0025,0.0025,0.0025,tp,588.13,0.0049223811062179,0.0003740669579855
QQQ,2026-03-23,6,0.0025,0.0025,-0.0006059989659879,avg,589.935,0.000500055090815,0.0017120530227908
QQQ,2026-03-24,6,0.0025,0.0025,-0.00023807499362305,avg,588.05,0.0008842785477425,0.0013604285349886
QQQ,2026-03-24,6,0.0025,0.0025,0.0025,tp,583.6901,0.0030154700242475,0.0029808626187079
QQQ,2026-03-25,6,0.0025,0.0025,0.0025,tp,589.71,0.0089755981753743,0.0034423699784639
QQQ,2026-03-25,7,0.0025,0.0025,-0.0009599537862955,avg,588.57,0.0002378646550114,0.0021577722276024
QQQ,2026-03-26,7,0.0025,0.0025,0.0025,tp,583.1597,0.0040292564798289,0.0075627653968544
QQQ,2026-03-26,6,0.0025,0.0025,-0.0025,sl,581.04,0.0003958419385928,0.0112384689522237
QQQ,2026-03-26,6,0.0025,0.0025,-0.0025,sl,581.48,0.0017713420925912,0.0050388663410606
QQQ,2026-03-26,6,0.0025,0.0025,0.0025,tp,582.59,0.0050464305944146,0.0002403062187816
QQQ,2026-03-27,6,0.0025,0.0025,0.0025,tp,568.64,0.004378868880135,0.0034731992121553
QQQ,2026-03-30,6,0.0025,0.0025,0.0025,tp,566.29,0.0073813770329688,0.0001236115771072
QQQ,2026-03-31,6,0.0025,0.0025,0.00012715997770355002,avg,574.08,0.0016826923076923,0.0014283723522852
QQQ,2026-04-01,7,0.0025,0.0025,0.00070521970934745,avg,581.45,0.0020466076188839,0.000636168200189
QQQ,2026-04-01,6,0.0025,0.0025,0.00070521970934745,avg,581.45,0.0020466076188839,0.000636168200189
QQQ,2026-04-01,6,0.0025,0.0025,0.0025,tp,586.82,0.003936471149586,0.0007838860297875
QQQ,2026-04-06,6,0.0025,0.0025,-9.369037884995e-05,avg,587.04,0.0016353229762876,0.0018227037339875
QQQ,2026-04-06,6,0.0025,0.0025,0.0025,tp,586.57,0.0032050735632575,0.0016536815725316
QQQ,2026-04-08,6,0.0025,0.0025,0.00023449567818045,avg,608.54,0.0015118151641633,0.0010428238078024
QQQ,2026-04-08,7,0.0025,0.0025,0.0025,tp,607.21,0.0029643780570149,0.0016304079313581
QQQ,2026-04-09,6,0.0025,0.0025,-0.0025,sl,604.635,0.0008517535372579,0.0033656668899418
QQQ,2026-04-10,6,0.0025,0.0025,-0.0005392621397296001,avg,612.04,0.0005555192471078,0.001634043526567
QQQ,2026-04-15,6,0.0025,0.0025,0.0025,tp,633.4217,0.0039021397593419,0.0003130615828286
QQQ,2026-04-16,6,0.0025,0.0025,0.0025,tp,637.66,0.003771602421353,0.0013643634538782
QQQ,2026-04-17,6,0.0025,0.0025,0.0025,tp,649.15,0.00411307093892,3.0963567742540855e-05
QQQ,2026-04-20,6,0.0025,0.0025,-0.0004869903993321499,avg,646.83,0.0011595009507907,0.002133481749455
QQQ,2026-04-21,6,0.0025,0.0025,0.0025,tp,648.3,0.0052753354928273,0.0001079747030696
QQQ,2026-04-22,6,0.0025,0.0025,-0.0025,sl,648.81,0.0004469721490112,0.0027434842249658
QQQ,2026-04-23,6,0.0025,0.0025,2.2961058045549974e-05,avg,653.28,0.0009184423218222,0.0008725202057311
QQQ,2026-04-28,6,0.0025,0.0025,-0.0025,sl,655.65,0.0001067642797223,0.0060855639441775
QQQ,2026-04-29,6,0.0025,0.0025,0.00089410195793175,avg,659.88,0.0022125234891192,0.0004243195732557
QQQ,2026-05-01,6,0.0025,0.0025,-0.00016311201699220005,avg,673.7701,0.0006531901608574,0.0009794141948418
QQQ,2026-05-04,6,0.0025,0.0025,-0.0008626190970882,avg,673.82,0.0003673087768247,0.0020925469710011
QQQ,2026-05-04,6,0.0025,0.0025,-0.00081591478882635,avg,674.09,0.0008010799744842,0.0024329095521369
QQQ,2026-05-07,6,0.0025,0.0025,-2.8803087690999958e-05,avg,694.37,0.0009216988061119,0.0009793049814939
QQQ,2026-05-11,6,0.0025,0.0025,-0.00070894055541515,avg,712.26,0.0002107376519809,0.0016286187628112
QQQ,2026-05-12,7,0.0025,0.0025,-0.0025,sl,706.28,0.0018123123973494,0.0071218213739592
QQQ,2026-05-12,6,0.0025,0.0025,-0.0025,sl,705.89,0.0012608196744535,0.0040941223136749
QQQ,2026-05-12,6,0.0025,0.0025,-0.0025,sl,706.85,0.0021645327863054,0.0047110419466646
QQQ,2026-05-15,6,0.0025,0.0025,-0.0025,sl,708.52,0.0023146841302997,0.0121944334669451
QQQ,2026-05-15,6,0.0025,0.0025,-0.0025,sl,707.31,0.0024883007450764,0.004297974014223
QQQ,2026-05-18,6,0.0025,0.0025,0.0025,tp,702.37,0.0043139655737004,0.0003417002434614
QQQ,2026-05-19,6,0.0025,0.0025,0.0025,tp,699.41,0.0059478703478645,0.0002716575399265
QQQ,2026-05-20,6,0.0025,0.0025,-0.0025,sl,704.85,0.0010498687664042,0.0047953465276299
QQQ,2026-05-20,6,0.0025,0.0025,-0.0025,sl,710.24,0.0009715025906736,0.0035199369227303
QQQ,2026-05-21,6,0.0025,0.0025,0.0025,tp,709.35,0.0036371325861704,0.0010995982237259
QQQ,2026-05-22,6,0.0025,0.0025,0.0025,tp,717.84,0.0026328986960882,0.0010169397080129
QQQ,2026-05-29,6,0.0025,0.0025,0.00023062730627310005,avg,737.12,0.0010988712828305,0.0006376166702843
QQQ,2026-06-02,6,0.0025,0.0025,-0.0025,sl,740.55,0.001782458983188,0.00425359530079
QQQ,2026-06-03,6,0.0025,0.0025,0.0025,tp,746.39,0.0072080279746513,0.0007233483835528
QQQ,2026-06-03,6,0.0025,0.0025,0.0025,tp,746.39,0.0072080279746513,0.0007233483835528
QQQ,2026-06-05,7,0.0025,0.0025,0.0009417738104986499,avg,732.66,0.0023339611825402,0.0004504135615429
QQQ,2026-06-08,6,0.0025,0.0025,0.0025,tp,715.775,0.0037791205336871,0.0038769166288288
QQQ,2026-06-09,6,0.0025,0.0025,0.00041589264424555,avg,721.34,0.0012615410208779,0.0004297557323868
QQQ,2026-06-09,6,0.0025,0.0025,-0.0025,sl,721.7,0.001829014826105,0.0054870444783149
QQQ,2026-06-09,6,0.0025,0.0025,-0.0025,sl,702.77,0.0022624756321414,0.002845881298291
QQQ,2026-06-10,6,0.0025,0.0025,0.0025,tp,697.95,0.0028368794326241,0.0021061680636147
QQQ,2026-06-10,6,0.0025,0.0025,-0.0025,sl,699.87,0.0003572091959935,0.0132881820909596
QQQ,2026-06-10,6,0.0025,0.0025,-0.0025,sl,697.28,0.0015775585130794,0.007687012391005
QQQ,2026-06-10,6,0.0025,0.0025,0.0025,tp,697.98,0.0026505057451503,0.0026505057451503
QQQ,2026-06-10,6,0.0025,0.0025,0.0025,tp,697.515,0.0038780528017319,0.0005662960653175
QQQ,2026-06-11,6,0.0025,0.0025,0.0025,tp,701.45,0.0027086748877326,0.0041913179841755
NVDA,2025-12-15,6,0.0025,0.0025,0.0025,tp,177.23,0.0087456976809794,0.006545167296733
NVDA,2025-12-15,6,0.0025,0.0025,0.0025,tp,177.0042,0.0074811784127155,0.0056823510402577
NVDA,2025-12-15,6,0.0025,0.0025,0.0025,tp,177.0042,0.0074811784127155,0.0056823510402577
NVDA,2025-12-15,6,0.0025,0.0025,-0.00019135234175189988,avg,177.1601,0.001976178609066,0.0023588832925698
NVDA,2025-12-16,6,0.0025,0.0025,-0.0025,sl,176.325,0.0003334751169714,0.003686374592372
NVDA,2025-12-17,6,0.0025,0.0025,0.0025,tp,173.43,0.013838436256703,0.000115320302139
NVDA,2025-12-17,6,0.0025,0.0025,-0.0025,sl,171.1,0.0021624780829924,0.007948568088837
NVDA,2025-12-17,6,0.0025,0.0025,0.0008292552843094001,avg,170.9968,0.0022620306344913,0.0006035200658725
NVDA,2025-12-18,6,0.0025,0.0025,0.0025,tp,173.85,0.0116767328156456,0.001243600805292
NVDA,2025-12-19,7,0.0025,0.0025,0.0025,tp,176.39,0.0037417087136458,0.0007936957877431
NVDA,2025-12-22,7,0.0025,0.0025,0.00026410074242865,avg,183.2634,0.0013827092589136,0.0008545077740563
NVDA,2025-12-23,6,0.0025,0.0025,7.950810982720001e-05,avg,188.66,0.0008480865048234,0.000689070285169
NVDA,2025-12-30,6,0.0025,0.0025,0.0025,tp,188.12,0.0055283861365085,0.001294918137359
NVDA,2025-12-30,6,0.0025,0.0025,0.0025,tp,187.86,0.0041520281060364,0.0013164058341317
NVDA,2025-12-30,7,0.0025,0.0025,0.0025,tp,187.86,0.0041520281060364,0.0013164058341317
NVDA,2025-12-30,6,0.0025,0.0025,0.00021279425455505004,avg,187.975,0.0009309748636785,0.0005053863545684
NVDA,2025-12-31,6,0.0025,0.0025,0.0025,tp,189.11,0.0053936862143726,0.0004753846967373
NVDA,2026-01-02,6,0.0025,0.0025,0.00024205806433885,avg,189.2108,0.0009555479919751,0.0004714318632974
NVDA,2026-01-05,6,0.0025,0.0025,0.0025,tp,191.77,0.0124107003180895,0.0096991187359857
NVDA,2026-01-05,6,0.0025,0.0025,0.0025,tp,191.12,0.0090519045625785,0.0012086647132691
NVDA,2026-01-05,7,0.0025,0.0025,-0.0025,sl,187.46,0.0024805291795583,0.0030406486717165
NVDA,2026-01-05,6,0.0025,0.0025,0.0025,tp,187.75,0.0028229027962716,0.0007989347536618
NVDA,2026-01-06,6,0.0025,0.0025,-0.00015863363561845,avg,189.115,0.0006080956032044,0.0009253628744413
NVDA,2026-01-06,6,0.0025,0.0025,-0.0025,sl,189.295,0.0009239546739215,0.0152090652156687
NVDA,2026-01-07,6,0.0025,0.0025,-0.0025,sl,187.02,0.000587637685809,0.0173778205539514
NVDA,2026-01-08,6,0.0025,0.0025,-0.00023704171934254997,avg,189.84,0.0004214075010535,0.0008954909397386
NVDA,2026-01-12,6,0.0025,0.0025,-0.0025,sl,184.69,5.414478315009424e-05,0.007553197249445
NVDA,2026-01-12,6,0.0025,0.0025,0.0025,tp,186.73,0.0043378139559792,0.0011781716917474
NVDA,2026-01-13,6,0.0025,0.0025,0.00032439446366785,avg,184.96,0.001189446366782,0.0005406574394463
NVDA,2026-01-14,6,0.0025,0.0025,-0.0025,sl,184.03,0.0,0.0029343041895342
NVDA,2026-01-14,6,0.0025,0.0025,-0.00010840108401089996,avg,184.5,0.0010840108401083,0.0013008130081301
NVDA,2026-01-14,6,0.0025,0.0025,-0.0025,sl,181.69,0.0007980626341571,0.0034674445484066
NVDA,2026-01-14,6,0.0025,0.0025,-0.0025,sl,181.7775,0.0012509799067542,0.0025993316004455
NVDA,2026-01-14,6,0.0025,0.0025,-0.0025,sl,181.0601,0.0014365395799515,0.0085601410802269
NVDA,2026-01-16,6,0.0025,0.0025,-0.0025,sl,188.41,0.000318454434478,0.0107743750331723
NVDA,2026-01-20,7,0.0025,0.0025,0.0025,tp,181.32,0.0071696448268254,0.0113059783807633
NVDA,2026-01-20,6,0.0025,0.0025,-0.0025,sl,179.8946,0.0017488017983863,0.005477651913954
NVDA,2026-01-22,6,0.0025,0.0025,-0.0025,sl,184.25,0.0017367706919945,0.00640434192673
NVDA,2026-01-22,6,0.0025,0.0025,0.0025,tp,185.18,0.0028620801382438,0.002268063505778
NVDA,2026-01-22,6,0.0025,0.0025,0.0005159118062343,avg,184.14,0.0012490496361463,0.0002172260236777
NVDA,2026-01-23,6,0.0025,0.0025,0.0025,tp,187.1699,0.0185387714584451,0.0079628188079386
NVDA,2026-01-23,6,0.0025,0.0025,-0.0025,sl,187.32,0.0001601537475976,0.0048905616058082
NVDA,2026-01-27,6,0.0025,0.0025,-0.0003475006682704,avg,187.05,0.0001069232825448,0.0008019246190856
NVDA,2026-01-27,6,0.0025,0.0025,0.0025,tp,186.8688,0.0062546556728571,0.0050366888426532
NVDA,2026-01-29,6,0.0025,0.0025,0.0025,tp,191.01,0.0041882623946389,0.0026176639966493
NVDA,2026-01-29,6,0.0025,0.0025,0.0025,tp,190.76,0.0101698469280771,0.0069196896624031
NVDA,2026-01-29,6,0.0025,0.0025,-0.0025,sl,190.215,0.001025155744815,0.0029703230554898
NVDA,2026-01-30,7,0.0025,0.0025,0.0025,tp,191.22,0.0028239723878254,0.0009936199142349
NVDA,2026-01-30,6,0.0025,0.0025,0.0025,tp,191.23,0.002876117763949,0.0009412749045652
NVDA,2026-01-30,6,0.0025,0.0025,0.0025,tp,190.87,0.0035102425734794,0.0003667417614082
NVDA,2026-02-02,6,0.0025,0.0025,-0.0007118375955707502,avg,189.65,0.0009491167940944,0.0023727919852359
